Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,Match_Winner
1082607,2017-04-16,Royal Challengers Bengaluru vs Rising Pune Supergiant,Royal Challengers Bengaluru,Rising Pune Supergiant,Royal Challengers Bengaluru,field,0.6,0.6,0.5409836065573771,0.08196721311475419,Rising Pune Supergiant
1082608,2017-04-17,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,0.6,0.4,0.5357142857142857,0.0714285714285714,Kolkata Knight Riders
1082609,2017-04-17,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,0.8,0.2,0.6444444444444445,0.288888888888889,Sunrisers Hyderabad
1082611,2017-04-19,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,0.8,0.4,0.6304347826086957,0.26086956521739135,Sunrisers Hyderabad
1082612,2017-04-20,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.8333333333333334,0.6666666666666667,Mumbai Indians
1082614,2017-04-22,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.8,0.2,0.5185185185185185,0.03703703703703698,Mumbai Indians
1082615,2017-04-22,Rising Pune Supergiant vs Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,0.5,0.4,0.5384615384615384,0.07692307692307687,Rising Pune Supergiant
1082617,2017-04-23,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.6,0.6271186440677966,0.2542372881355932,Kolkata Knight Riders
1082618,2017-04-24,Mumbai Indians vs Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,1.0,0.6,0.509090909090909,0.018181818181818077,Rising Pune Supergiant
1082620,2017-04-26,Rising Pune Supergiant vs Kolkata Knight Riders,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6666666666666666,0.4,0.5714285714285714,0.1428571428571428,Kolkata Knight Riders
1082622,2017-04-28,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,0.8,0.2,0.6166666666666667,0.2333333333333334,Kolkata Knight Riders
1082623,2017-04-28,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,0.4,0.4,0.5555555555555556,0.11111111111111116,Sunrisers Hyderabad
1082624,2017-04-29,Rising Pune Supergiant vs Royal Challengers Bengaluru,Rising Pune Supergiant,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.5,0.4,0.6,0.19999999999999996,Rising Pune Supergiant
1082626,2017-04-30,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Punjab Kings,field,0.4,0.2,0.5,0.0,Punjab Kings
1082627,2017-04-30,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,1.0,0.6,0.6170212765957447,0.23404255319148937,Sunrisers Hyderabad
1082628,2017-05-01,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,0.8,0.2,0.5,0.0,Mumbai Indians
1082630,2017-05-02,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,0.4,0.4,0.543859649122807,0.08771929824561409,Delhi Capitals
1082631,2017-05-03,Kolkata Knight Riders vs Rising Pune Supergiant,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,0.8,0.6,0.6229508196721312,0.24590163934426235,Rising Pune Supergiant
1082633,2017-05-05,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,0.2,0.2,0.5396825396825397,0.0793650793650793,Punjab Kings
1082635,2017-05-06,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,0.6,0.4,0.559322033898305,0.11864406779661008,Mumbai Indians
1082634,2017-05-06,Sunrisers Hyderabad vs Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,1.0,0.6,0.6041666666666666,0.20833333333333326,Rising Pune Supergiant
1082636,2017-05-07,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.6,0.53125,0.0625,Kolkata Knight Riders
1082638,2017-05-08,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,0.8,0.6,0.5918367346938775,0.18367346938775508,Sunrisers Hyderabad
1082639,2017-05-09,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.6,0.5833333333333334,0.16666666666666674,Punjab Kings
1082641,2017-05-11,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,field,0.8,0.4,0.5087719298245614,0.01754385964912286,Punjab Kings
1082642,2017-05-12,Delhi Capitals vs Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiant,Delhi Capitals,bat,0.6,0.8,0.55,0.10000000000000009,Delhi Capitals
1082644,2017-05-13,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,0.6,0.6,0.6290322580645161,0.25806451612903225,Mumbai Indians
1082645,2017-05-14,Rising Pune Supergiant vs Punjab Kings,Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,field,0.6,0.6,0.5882352941176471,0.17647058823529416,Rising Pune Supergiant
1082646,2017-05-14,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,0.6,0.2,0.5409836065573771,0.08196721311475419,Royal Challengers Bengaluru
1082647,2017-05-16,Mumbai Indians vs Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,0.6,0.8,0.5,0.0,Rising Pune Supergiant
1082648,2017-05-17,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,0.8,0.6,0.5384615384615384,0.07692307692307687,Kolkata Knight Riders
1082649,2017-05-19,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,0.4,0.6,0.5454545454545454,0.09090909090909083,Mumbai Indians
1082650,2017-05-21,Mumbai Indians vs Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,0.4,0.8,0.6,0.19999999999999996,Mumbai Indians
1136561,2018-04-07,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,0.2,0.4915254237288136,-0.016949152542372836,Chennai Super Kings
1136562,2018-04-08,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.6,0.6,0.5,0.0,Punjab Kings
1136563,2018-04-08,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,0.0,0.4,0.6190476190476191,0.23809523809523814,Kolkata Knight Riders
1136564,2018-04-09,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.4,0.5,0.0,Sunrisers Hyderabad
1136565,2018-04-10,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,0.4,0.4,0.5,0.0,Chennai Super Kings
1136566,2018-04-11,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.4,0.2,0.6857142857142857,0.37142857142857144,Rajasthan Royals
1136567,2018-04-12,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.6,0.6666666666666666,0.33333333333333326,Sunrisers Hyderabad
1136568,2018-04-13,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.3333333333333333,-0.33333333333333337,Royal Challengers Bengaluru
1136569,2018-04-14,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.4,0.2,0.5,0.0,Delhi Capitals
1136570,2018-04-14,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.8,0.625,0.25,Sunrisers Hyderabad
1136571,2018-04-15,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Rajasthan Royals
1136572,2018-04-15,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.6666666666666666,0.33333333333333326,Punjab Kings
1136573,2018-04-16,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.2,0.4,0.6307692307692307,0.2615384615384615,Kolkata Knight Riders
1136574,2018-04-17,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.5081967213114754,0.016393442622950838,Mumbai Indians
1136575,2018-04-18,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.6,0.6666666666666666,0.33333333333333326,Kolkata Knight Riders
1136576,2018-04-19,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,0.6,0.8,0.5,0.0,Punjab Kings
1136577,2018-04-20,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,0.6,0.2,0.6111111111111112,0.22222222222222232,Chennai Super Kings
1136578,2018-04-21,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,0.2,0.8,0.6212121212121212,0.24242424242424243,Punjab Kings
1136579,2018-04-21,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.4,-0.19999999999999996,Royal Challengers Bengaluru
1136580,2018-04-22,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.8,0.75,0.5,Chennai Super Kings
1136581,2018-04-22,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,0.4,0.0,0.6756756756756757,0.3513513513513513,Rajasthan Royals
1136582,2018-04-23,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.6,0.4,0.5,0.0,Punjab Kings
1136583,2018-04-24,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.5,0.0,Sunrisers Hyderabad
1136584,2018-04-25,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.0,0.6,0.5,0.0,Chennai Super Kings
1136585,2018-04-26,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,0.6,0.8,0.6,0.19999999999999996,Sunrisers Hyderabad
1136586,2018-04-27,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.6,0.3333333333333333,-0.33333333333333337,Delhi Capitals
1136587,2018-04-28,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,0.8,0.4,0.5789473684210527,0.1578947368421053,Mumbai Indians
1136588,2018-04-29,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,0.6,0.2,0.6842105263157895,0.368421052631579,Sunrisers Hyderabad
1136589,2018-04-29,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,0.0,0.6,0.5714285714285714,0.1428571428571428,Kolkata Knight Riders
1136590,2018-04-30,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.6,0.4,0.6,0.19999999999999996,Chennai Super Kings
1136591,2018-05-01,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.0,0.6,0.625,0.25,Royal Challengers Bengaluru
1136592,2018-05-02,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.4,0.2,0.25,-0.5,Delhi Capitals
1136593,2018-05-03,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.8,0.6,0.6268656716417911,0.25373134328358216,Kolkata Knight Riders
1136594,2018-05-04,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.8,0.4,0.8571428571428571,0.7142857142857142,Mumbai Indians
1136596,2018-05-05,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.4,0.6,0.5,0.0,Sunrisers Hyderabad
1136595,2018-05-05,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.2,0.6,0.5714285714285714,0.1428571428571428,Chennai Super Kings
1136597,2018-05-06,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.8,0.49206349206349204,-0.015873015873015928,Mumbai Indians
1136598,2018-05-06,Rajasthan Royals vs Punjab Kings,Rajasthan Royals,Punjab Kings,Punjab Kings,field,0.6,0.6,0.875,0.75,Punjab Kings
1136599,2018-05-07,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.8,0.6,0.5714285714285714,0.1428571428571428,Sunrisers Hyderabad
1136600,2018-05-08,Rajasthan Royals vs Punjab Kings,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,0.4,0.6,0.6666666666666666,0.33333333333333326,Rajasthan Royals
1136601,2018-05-09,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.6,0.6323529411764706,0.2647058823529411,Mumbai Indians
1136602,2018-05-10,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.4,0.6,0.2,-0.6,Sunrisers Hyderabad
1136603,2018-05-11,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,0.6,0.2,0.65,0.30000000000000004,Rajasthan Royals
1136604,2018-05-12,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,0.2,0.6,0.8888888888888888,0.7777777777777777,Kolkata Knight Riders
1136605,2018-05-12,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.3333333333333333,-0.33333333333333337,Royal Challengers Bengaluru
1136607,2018-05-13,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,0.6,0.4,0.484375,-0.03125,Rajasthan Royals
1136606,2018-05-13,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,0.8,0.8,0.5909090909090909,0.18181818181818188,Chennai Super Kings
1136608,2018-05-14,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.8,0.6000000000000001,Royal Challengers Bengaluru
1136609,2018-05-15,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.4,0.6231884057971014,0.24637681159420288,Kolkata Knight Riders
1136610,2018-05-16,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,field,0.6,0.4,0.49230769230769234,-0.01538461538461533,Mumbai Indians
1136611,2018-05-17,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.6,0.5555555555555556,0.11111111111111116,Royal Challengers Bengaluru
1136612,2018-05-18,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,0.4,0.8,0.42857142857142855,-0.1428571428571429,Delhi Capitals
1136613,2018-05-19,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,bat,0.4,0.6,0.6585365853658537,0.3170731707317074,Rajasthan Royals
1136614,2018-05-19,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,0.8,0.6,0.5,0.0,Kolkata Knight Riders
1136615,2018-05-20,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,0.4,0.6,0.375,-0.25,Delhi Capitals
1136616,2018-05-20,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.6,0.6,0.6086956521739131,0.21739130434782616,Chennai Super Kings
1136617,2018-05-22,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,0.6,0.8,0.48484848484848486,-0.030303030303030276,Chennai Super Kings
1136618,2018-05-23,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.6285714285714286,0.2571428571428571,Kolkata Knight Riders
1136619,2018-05-25,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.6,0.6197183098591549,0.23943661971830976,Sunrisers Hyderabad
1136620,2018-05-27,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,0.4,0.8,0.4925373134328358,-0.014925373134328401,Chennai Super Kings
1175356,2019-03-23,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.4,0.8,0.6666666666666666,0.33333333333333326,Chennai Super Kings
1175357,2019-03-24,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.4,0.6111111111111112,0.22222222222222232,Kolkata Knight Riders
1175358,2019-03-24,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,,0.4,0.5,0.0,Delhi Capitals
1175359,2019-03-25,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.4,0.6428571428571429,0.2857142857142858,Punjab Kings
1175360,2019-03-26,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,1.0,0.8,0.3333333333333333,-0.33333333333333337,Chennai Super Kings
1175361,2019-03-27,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,0.6,0.2,0.6164383561643836,0.23287671232876717,Kolkata Knight Riders
1175362,2019-03-28,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.6,0.5,0.0,Mumbai Indians
1175363,2019-03-29,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,0.4,0.4,0.5555555555555556,0.11111111111111116,Sunrisers Hyderabad
1175365,2019-03-30,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.8,0.6,0.4,-0.19999999999999996,Draw/No Result
1175364,2019-03-30,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,field,0.8,0.2,0.4,-0.19999999999999996,Punjab Kings
1175366,2019-03-31,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.4,0.6,0.19999999999999996,Sunrisers Hyderabad
1175367,2019-03-31,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.4,0.75,0.5,Chennai Super Kings
1175368,2019-04-01,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.6,0.5,0.0,Punjab Kings
1175369,2019-04-02,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,0.4,0.4,0.627906976744186,0.2558139534883721,Rajasthan Royals
1175370,2019-04-03,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,1.0,0.4927536231884058,-0.01449275362318836,Mumbai Indians
1175371,2019-04-04,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.5,0.6,0.36363636363636365,-0.2727272727272727,Sunrisers Hyderabad
1175372,2019-04-05,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.6,0.45454545454545453,-0.09090909090909094,Kolkata Knight Riders
1178393,2019-04-06,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,0.4,0.2,0.6,0.19999999999999996,Chennai Super Kings
1178394,2019-04-06,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.8,0.5454545454545454,0.09090909090909083,Mumbai Indians
1178395,2019-04-07,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.2,0.4,0.5,0.0,Delhi Capitals
1178396,2019-04-07,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.8,0.6363636363636364,0.2727272727272727,Kolkata Knight Riders
1178397,2019-04-08,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,0.4,0.2,0.42857142857142855,-0.1428571428571429,Punjab Kings
1178398,2019-04-09,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,0.6,0.8,0.5,0.0,Chennai Super Kings
1178399,2019-04-10,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.4,0.4,0.4857142857142857,-0.02857142857142858,Mumbai Indians
1178400,2019-04-11,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,0.4,0.8,0.6444444444444445,0.288888888888889,Chennai Super Kings
1178401,2019-04-12,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.6,0.4,0.6081081081081081,0.21621621621621623,Delhi Capitals
1178403,2019-04-13,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.5,0.0,Royal Challengers Bengaluru
1178402,2019-04-13,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,0.8,0.4,0.49295774647887325,-0.014084507042253502,Rajasthan Royals
1178404,2019-04-14,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,0.4,0.8,0.6133333333333333,0.22666666666666657,Chennai Super Kings
1178405,2019-04-14,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.3333333333333333,0.6,0.5,0.0,Delhi Capitals
1178406,2019-04-15,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.2,0.4,0.5,0.0,Mumbai Indians
1178407,2019-04-16,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.4,0.5555555555555556,0.11111111111111116,Punjab Kings
1178408,2019-04-17,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,0.6,0.4,0.46153846153846156,-0.07692307692307687,Sunrisers Hyderabad
1178409,2019-04-18,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,0.6,0.4,0.4166666666666667,-0.16666666666666663,Mumbai Indians
1178410,2019-04-19,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,0.0,0.8,0.618421052631579,0.23684210526315796,Royal Challengers Bengaluru
1178411,2019-04-20,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,0.6,0.4,0.6521739130434783,0.30434782608695654,Rajasthan Royals
1178412,2019-04-20,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.6,0.4,0.38461538461538464,-0.23076923076923073,Delhi Capitals
1178414,2019-04-21,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.2,0.8,0.5384615384615384,0.07692307692307687,Royal Challengers Bengaluru
1178413,2019-04-21,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.6,0.5,0.0,Sunrisers Hyderabad
1178415,2019-04-22,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.2,0.6,0.6595744680851063,0.31914893617021267,Delhi Capitals
1178416,2019-04-23,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.5714285714285714,0.1428571428571428,Chennai Super Kings
1178417,2019-04-24,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,0.4,0.4,0.5,0.0,Royal Challengers Bengaluru
1178418,2019-04-25,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.0,0.6,0.6103896103896104,0.22077922077922074,Rajasthan Royals
